"","doc_id_number","text"
"3070",20041129,"Title: EU willing to mediate Nepal peace talks.rtf; Date: December 15, 2004, Wednesday; Text: Excerpt from report by Saraswati Karmacharya, published by Nepalese newspaper Annapurna Post on 15 December
 Kathmandu, 14 December: His Majesty King Gyanendra Bir Bikram Shah Dev met with the visiting delegation of the European Union at the Royal Palace on Tuesday 14 December .
 The team had also met with Prime Minister Sher Bahadur Deuba on the same day and had pledged to give assistance for the reconstruction of the infrastructure destroyed due to the conflict if the government showed sincerity for peace talks with the rebels.
Annapurna Post, Kathmandu, in Nepali 15 Dec 04
According to a source close to the prime minister, the team had acquired information regarding the human rights situation in Nepal and the cases of human rights violations committed by both the sides. According to Khem Raj Regmi, personal secretary of the prime minister, the team had discussed with the Prime Minister for one hour.
 The EU delegation also met with the members of the High Level Peace Committee. During this meeting, the team said that EU was ready to play the role of a mediator for peace talks if the government and the people of Nepal want it, the source said. Prime Minister Sher Bahadur Deuba, during his meeting with the EU team, had assured that the government is ready to overhaul the current structure of government if the Maoists come to talks.  Passage omitted
Load-Date: December 15, 2004
End of Document"
"7748",20117448,"Title: Paths less traveled.rtf; Date: November 21, 2011 Monday; Text: Nepal, Nov. 21 -- Integration and rehabilitation of the Maoist ex-combatants has been one of the key sticking points in the Nepali peace process. The way integration and rehabilitation of ex-combatants will be handled and managed will have enduring long term effects, either positive or negative, on the future of the new republic. There has finally been a breakthrough over the contentious issue of Army integration and there is a broad consensus among the key political actors including a faction of UCPN (Maoist) that of the 19,006 PLA ex-combatants, a maximum of 6,500 will be integrated into Nepal Army; the remaining will be given an option of choosing between a rehabilitation package and volunteer retirement, with a lump retirement allowance between Rs 500,000 to Rs 800,000.
Generally, reintegration and rehabilitation of ex-combatants is carried out in two different contexts: either it follows a decisive military victory or a political settlement, as is the case in Nepal. In each context, rehabilitation and reintegration of ex-combatants is a political as well as technical process, with a common universal objective of changing the identity of ex-combatants from rebels into civilian or state security actors. Concurrently, it calls for economic and social support and interventions. Reintegration and rehabilitation programs often clearly emphasize economic aspects such as providing vocational training and entrepreneur skills, but overlook the social aspects like family and community acceptance, psycho-social support and wider social reconciliation. If rehabilitation of the verified ex-combatants takes place in the near future, what could be the challenges in their transformation from ex-combatants into civilians? Will voluntary retirement without social support ensure their successful adjustment in the society?
Changing the identity of People's Liberation Army (PLA) combatants to civilians should be a central agenda of the rehabilitation program. However, it is a long-term and complicated process with strong economic as well as social dimensions, and calls for collective effort of ex-combatants, PLA, the families of ex-combatants and communities. Designing and delivering rehabilitation package like vocational skills and entrepreneurship training alone cannot guarantee successful rehabilitation. Many ex-combatants and their families will need long-term psycho-social support as well as facilitation and interventions to ease their relations with the people in the community with whom ex-combatants might have had a difficult relationship during the conflict. Social reconciliation is an imperative of rehabilitation. Lack of social reconciliation means the local community might harbor deep-seated grudges against the ex-combatants as the people who pose constant threat to public security. An environment not conducive to social reconciliation might prompt many ex-combatants not to choose the option of returning to their communities. For example, the majority of the Verified Late Recruits and Minors (VMLRs) have not had a comfortable transition from the cantonments to their communities in the face of deep social stigma and lack of trust between local communities and VMLRs.
Social acceptance of ex-combatants and their interaction and relationship with host communities will play an important role in identity transformation. Without community sensitization and reconciliation, psychological support, life skill development, and re-knitting of the social fabric torn during the conflict, ex-PLA soldiers will have an extremely difficult time to restart their lives as civilians. On the other hand, the communities that will have to receive returnee ex-combatants will be reluctant to accept the ex-fighters and to acknowledge their new identity unless communities benefit from wider rehabilitation program and have some sort of a say in the rehabilitation program. However, these issues have been marginalized in the ongoing debates over army integration and rehabilitation. Lack of deliberation on how to benefit as well as involve receiving communities in the rehabilitation program is a crucial issue that calls for a maximalist approach. A maximalist approach necessitates rehabilitation is linked to the post-conflict economic recovery and developments plan and strategies in ways that benefits all of the conflict affected people and places both individual ex-combatants and local communities at the centre of the rehabilitation program.
Creating job opportunities for rehabilitated ex-combatants is critically important to facilitate the process of new identity formation. However, in this sluggish economic environment, employment opportunities are rare and those available are stiffly competitive. Compared to public sector, the private sector will have a bigger role in creating employment opportunities for the PLA combatants. The private sector might have some reservations in hiring the ex-combatants who had seen it as 'class enemy' in th"
"3334",20043934,"Title: AP Weekly News Calendar Saturday, Oct. 9_.rtf; Date: October 7, 2004 Thursday; Text: Kabul, Afghanistan - Afghans vote in first presidential election since U.S.-led coalition ousted Taliban regime nearly three years ago.
Canberra, Australia - Prime Minister John Howard seeks fourth term in national elections that have economy and country's troop deployment in Iraq as key campaign issues.
Moscow - Canadian Prime Minister Paul Martin visits. Through Oct. 13.
Colombo, Sri Lanka - Swiss Foreign Minister Micheline Calmy-Rey visits. Through Oct. 11.
Nairobi, Kenya - Somalia's new transitional government expected to elect president while meeting in neighboring Kenya.
Vilnius, Lithuania - First round of parliamentary elections.
Dhaka, Bangladesh - Opposition urging nationwide protest strike as Prime Minister Khaleda Zia's four-party alliance completes three years in power.
Colombo, Sri Lanka - Sri Lankan army celebrates 55th anniversary.
Moscow - Russian Foreign Minister Sergey Lavrov departs for Iran on trip expected to focus on bilateral nuclear cooperation. Through Oct. 11.
Yaounde, Cameroon - Presidential election in which incumbent Paul Biya seeking another 7-year term after two decades in power.
Stockholm, Sweden - Winner of Nobel Prize in economics to be announced.
Istanbul, Turkey - Turkey's main synagogue, Neve Shalom, reopens after repairs from bombings blamed on al-Qaida.
Copenhagen, Denmark - Trial begins for Danish military intelligence analyst who leaked confidential reports to newspaper.
Helsinki, Finland - Cypriot President Tassos Papadopoulos visits. Through Oct. 12.
Moscow - Canadian Prime Minister Paul Martin visits. Through Oct. 13.
Bishkek, Kyrgyzstan - Russian Foreign Minister Sergey Lavrov visits to discuss bilateral relations, international issues. Through Oct. 13.
New Delhi - Information Technology Association of America and Indian counterpart hold seminar on information security. Through Oct. 13.
Tokyo - Japanese government hosts an international donors' conference on Iraq reconstruction. Through Oct. 14.
Sakarya, Turkey - Trial opens for two engineers charged with negligence in high-speed train accident that killed 36 people.
Tallinn, Estonia - Incoming European Union chief executive Jose Manuel Barroso meets Estonian Prime Minister Juhan Parts.
Colombo, Sri Lanka - Indian trade fair. Through Oct. 17.
Lake Balaton, Hungary - British Prime Minister Tony Blair, German Chancellor Gerhard Schroeder, other non-conservative leaders hold ""progressive governance"" conference. Through Oct. 15.
Bombay, India - Elections for Maharashtra state assembly.
New Delhi - Magistrate's Court hearing in case alleging kickbacks in Bofors weapons contract.
Beijing - Russian President Vladimir Putin arrives for two-day visit. Through Oct. 15.
Baikonur, Kazakhstan - Soyuz rocket carries new U.S.-Russian team into orbit en route to international space station.
Tripoli, Libya - German Chancellor Gerhard Schroeder and Libyan leader Moammar Gadhafi meet, signaling upgrade in relations after Libya agreed to compensate victims of 1986 Berlin bombing.
Gauhati, India - Deadline for separatist rebels in Assam to respond to state government's call for cease-fire.
Hyderabad, India - Government of Andhra Pradesh state holds first talks with communist People's War Group and Janashakti militant groups.
Esmeraldas, Ecuador - Colombian President Alvaro Uribe and Ecuadorean President Lucio Gutierrez discuss problem of Colombians entering Ecuadorean territory to escape fighting.
Warsaw, Poland - Parliament holds confidence vote on government of Prime Minister Marek Belka.
Mecca, Saudi Arabia - Muslim holy fasting month of Ramadan expected to begin.
Katmandu, Nepal - Dasain festival, with offices, schools and most business closing through Oct. 25.
Dushanbe, Tajikistan - summit of leaders of four ex-Soviet Central Asian nations and Russia, that form Central Asian Cooperation Organization, a group fostering closer economic ties. Through Oct. 16.
No major events added.
Minsk, Belarus - Parliamentary elections and referendum on allowing President Alexander Lukashenko to run for another term.
Load-Date: October 8, 2004
End of Document"
"4259",20052125,"Title: _Suspected Maoists_ abduct 200 Nepal bus passengers.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: January 9, 2005, Sunday
 Text of report by Nepalnews.com web site on 9 January
 A group of suspected Maoists has abducted some 200 passengers of five buses at the Chandranighapur-Pathlaiya section of the main east-west Mahendra Highway in the mid-southern region Sunday 9 January morning, security sources told Nepalnews. According to officials at the Chandranigahpur security base, the buses were heading towards west of Chandranighapur and were abducted at Lamaha of Rautahat District.
Nepalnews.com web site, Kathmandu, in English 9 Jan 05
However, reports said that the abductors are Maoists and they have abducted the buses and the passengers for defying the ban on vehicular movement in the area. Maoist rebels have announced indefinite ban on vehicular movement along the highways and other interior parts of Bara, Parsa and Rautahat districts from today (Sunday) in protest of ""the killing of their cadres by security forces after taking them into custody"". Security forces deny these allegations. Security officials deployed at Chandranigahpur told us (at 1.00 p.m. 0715 gmt ) that a security team was leaving in search of the abducted buses and passengers. Details to follow.
Load-Date: January 9, 2005
End of Document"
"7381",20112178,"Title: Man freed after three months in captivity.rtf; Date: January 21, 2011 Friday; Text: JHAPA, Jan. 21 -- Police have freed a 33-year-old resident of Damak-19 from Bangalore, India, in mid-January with the help of Indian police, according to Sub-Inspector Lekhnath Dahal, who led the police team formed by Mechi Zonal Police Office to investigate the matter.
According to Dahal, Dambar Khanal was found in a house at J P Nagar, Bangalore, with his hands and legs tied. He was allegedly tortured by his captors who had fled the place before the police reached the house. Police said Khanal has problems speaking and relating to what happened to him.
Khanal, who had been working for the past few years in Singapore, fell in the hands of his captors on November 11, 2010 while returning home. He was drugged and abducted by people with whom he got acquainted in Singapore. The abductors contacted Khanal's family members about two months after the abduction and demanded ransom.
Superintendent of Police Ravi Raj Shrestha said the abductors knew he was returning after earning a good sum of money. ""They took away an ATM card and its password,"" Shrestha said. He had a sum of Rs 2.2 million deposited in his account. Published by HT Syndication with permission from Republica. For any query with respect to this article or any other content requirement, please contact Editor at 
Load-Date: April 18, 2011
End of Document"
"1344",20043813,"Title: Report_ India asks Pakistan , other South Asian neighbors to act firmly against terrorists.rtf; Date: February 3, 2004 Tuesday; Text: India on Tuesday asked Pakistan and other South Asian neighbors to follow the example of the tiny kingdom of Bhutan, which cracked down on Indian insurgent groups operating from its territory, a news report said.
""Inspiration should be drawn from the courage and foresight with which Bhutan has moved against elements within its borders that were threatening its own sovereignty as well as the security of India,"" Press Trust of India news agency quoted Indian External Affairs Minister Yashwant Sinha as saying.
In December-January, Bhutan's military evicted nearly 3,000 Indian insurgents who had been operating for more than a decade from 30 camps in the jungles of the remote Himalayan kingdom. The crackdown followed six years of failed talks between the two sides.
""The bottom line in our relations with neighbors must remain the need to be sensitive to each other's security concerns and to neither encourage nor undertake any activity that might be detrimental to the security and welfare of the neighbor,"" Sinha said in a speech focusing on the future of the seven-nation South Asian Association for Regional Cooperation, or SAARC.
SAARC, set up in 1985, comprises India, Pakistan, Sri Lanka, Bangladesh, Bhutan, the Maldives and Nepal.
India accuses Pakistan and Bangladesh of supporting insurgent groups fighting separatist wars in India, a charge both countries deny.
India's relations with nuclear-armed rival Pakistan have been improving, with the latter promising not to allow any terrorist activity from its territory. India, in return, has agreed to hold talks aimed at settling a decades-old dispute over Kashmir, the cause of two of their three wars since they won independence from Britain in 1947.
Top bureaucrats of the hostile neighbors are scheduled to meet in the Pakistani capital later this month to prepare for talks on all major issues between the countries.
Load-Date: February 4, 2004
End of Document"
"5942",2007518,"Title: Major news items in leading Nepali newspapers_15.rtf; Date: February 16, 2007 Friday 11:00 PM EST; Text: The following are major news  items in leading Nepali  newspapers on Friday:
     The Rising Nepal:
    -- Prime Minister Girija Prasad Koirala, in a message on the  occasion of the Army Day on Friday, appreciated the service of the Nepal Army at home and abroad.   
    The Kathmandu Post: 
    -- Minister for Tourism and Civil Aviation Pradeep Gyawali said on Thursday that the interim government including the Communist  Party of Nepal (CPN) (formerly known as guerrilla) would be formed within a week after the latter's arms management process concludes on Saturday. 
     The Himalayan Times:
    -- Normal life in the valley was crippled due to the general  strike called by the Nepal Federation of Indigenous Nationalities  (NEFIN) and Indigenous Nationalities Joint Struggle Committee,  demanding that the interim constitution address the concerns of  indigenous nationalities.  
Load-Date: February 15, 2007
End of Document"
"5462",2006643,"Title: Two Nepalis abducted in Afghanistan safe_ Embassy.rtf; Date: February 15, 2006 Wednesday 11:00 PM EST; Text: The two Nepali nationals who  were abducted from  Afghan capital Kabul on Saturday are safe and  sound, the Royal Nepalese Embassy in Pakistan stated.
    Radio Nepal Wednesday quoted Royal Nepalese Ambassador to  Pakistan Pushkaman Singh Rajbhandari as saying that the abductors  themselves brought the two abducted Nepalis in contact over the  phone to the ""Amour Group"", a security company that employed them  in security service at the Kabul-based Department for  International Development, Britain.
    He quoted the officials at the Amour Group as saying that the  two abducted Nepalis told them over the phone that they were safe  and sound.
    Rajbhandari said that the demand of the abductors is not clear  and the Afghan government and the employer company are making  efforts for securing the release of the two Nepalis. 
    Some Nepalis work for security companies in Afghanistan and are also employed for guarding foreign embassies in Kabul. 
    Nepal does not have its embassy in Kabul.  
Load-Date: February 15, 2006
End of Document"
"1843",20044504,"Title: Ruling communist party ministers call for review of Nepal 's anti-terrorist law.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: November 30, 2004, Tuesday
 Excerpt from report by Nepalese newspaper Kantipur on 30 November
 Kathmandu, 29 November: Ministers representing the Communist Party of Nepal- (United Marxist-Leninist) [CPN-UML] have suddenly expressed their disagreement over the Terrorist and Disruptive Activities (Control and Punishment) ordinance, one and half months after the promulgation of the law. The ministers asked Prime Minister Sher Bahadur Deuba to review the ordinance on Monday [29 November].
Kantipur, Kathmandu, in Nepali 30 Nov 04
They made the request to the prime minister after the ordinance drew wide criticism from within and outside CPN-UML.
 Seven members of the cabinet led by Deputy Prime Minister Bharat Mohan Adhikari had handed over a memorandum to the prime minister prior to Monday's cabinet meeting.
 The ordinance gives powers to security officers to put a person in detention on suspicion of being involved in terrorist activities. Before the law came into force, a terrorist suspect could be detained only for 90 days [without trial ].
 ""In the past, the ministers had issued statements saying that they had rightly backed the ordinance. Now they have taken a face saving measure after voices were raised to withdraw the ministers from the government,"" said a UML leader dissatisfied over the government's performance. [Passage omitted]
Load-Date: April 15, 2005
End of Document"
"1076",200389,"Title: Nepal parties, Maoists agree on unified anti-royalist movement.rtf; Date: November 12, 2003, Wednesday; Text: Excerpt from report by Nepalese independent newspaper Annapurna Post on 12 November
 Leaders of five opposition parties have agreed to work with Maoists, Nepali Congress (Democratic), United Left Front and other parties to make the anti-king protests decisive.
 Leader of Samkukta Janamorcha People's Front Amik Sherchan said a meeting Monday 10 November of leaders of the five parties decided the movement will not succeed without their inclusion.
Annapurna Post, Kathmandu, in Nepali 12 Nov 03, p 1Regressive forces gained by their exclusion.
 In reply to a question of Annapurna Post, Sherchan said the inclusion of Maoists will be discussed at another meeting of the five parties on 15 November. The next phase of the movement will not be scaled down on the intervention of internal and external forces because Nepali Congress leader Girija Prasad Koirala and CPN-UML Communist Party of Nepal-Unified (Marxist-Leninist) General Secretary Madhav Nepal are steadfast, he said.
 Nepali Congress spokesman Arjun Narsingh KC said leaders are discussing not to bring Maoists into the mainstream but to cooperate with them.
 ""There is no question of including the Maoists in the mainstream unless they abandon terrorism and lay down arms,"" KC said.
 CPN-UML leader Jhalanath Khanal said the ninth phase of the protest will be decisive and final preparations are being made for the inclusion of other parties.  passage omitted
Load-Date: November 12, 2003
End of Document"
