"","doc_id_number","text"
"3761",20051428,"Title: China pledges one million dollars for Nepal army.rtf; Date: October 25, 2005 Tuesday 5:58 PM GMT; Text: China has pledged almost one million dollars to the army of Nepal, whose military supplies from the US and Britain have been frozen since the king seized power in February, state radio reported Tuesday.
Royal Nepal Army (RNA) chief of staff General Pyar Jung Thapa won the pledge during his just concluded visit to Beijing, where Chinese leaders backed Nepal to resolve the bitter conflict with Maoist insurgents that has cost thousands of lives.
""The aid will be used to strengthen the RNA,"" Thapa told journalists on his return.
The United States, Britain and India suspended military supplies after King Gyanendra sacked the elected government on February 1 and cracked down on civil freedoms, saying the move was necessary to beat the insurgents.
India has since eased its ban.
The Maoist rebels have been fighting for a communist republic since 1996 and the uprising has already claimed more than 12,000 lives.
ss/kms/th 
Load-Date: October 26, 2005
End of Document"
"5151",20064441,"Title: Nepalese daily interviews Maoist commander on personal life.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: June 6, 2006 Tuesday
Excerpt from interview with Prabhakar, a Maoist western regional deputy-commander, by Narayan Sapkota and Shyam Luitel, published by Nepalese daily newspaper Rajdhani on 6 June
[Interviewer] When and where  were you born?
[Prabhakar] I was born in 1963 in Rukum [a district regarded as Maoist stronghold].
[Interviewer] What type of family was it?
[Prabhakar] It was a lower class farmer's family.
[Interviewer] When did you marry?
[Prabhakar] In 1990.
[Interviewer] What type of marriage was it?
[Prabhakar] It was a love marriage. But the love started only after marriage.
[Interviewer] Did you have love affairs with anybody else?
[Prabhakar] No.
[Interviewer] Didn't you fall in love with any girl?
[Prabhakar] In our circle, we do not have such a tradition. You like your comrades, of course. But we do not write love letters. We are living in a different culture.
[Interviewer] What is your opinion on sex?
[Prabhakar] It is a human necessity. It should be decent and dignified.
[Interviewer] What are your academic qualifications?
[Prabhakar] I have completed Bachelors of Education (B Ed). I studied at Tribhuvan University. I went underground after the people's war started.
[Interviewer] What difference is there between your daily life during underground days and now?
[Prabhakar] I have hectic timetable. I am working in a front that demands time and attention. When I was underground, most of the time passed in planning, operations, militia organization, treatment of the wounded and commanding.
[Interviewer] How many children do you have?
[Prabhakar] A son and a daughter.
[Interviewer] Do you drink?
[Prabhakar] No.
[Interviewer] What kind of clothing do you prefer?
[Prabhakar] I am not interested in clothing. Shorts and a vest are enough.
[Interviewer] How much property do you have?
[Prabhakar] I have a house and some farmland.
[Interviewer] What are your interests in entertainment?
[Prabhakar] I sing and dance with my colleagues.
[Interviewer] What is life?
[Prabhakar] It is a struggle.
[Interviewer] Are you afraid to die?
[Prabhakar] I have no fear of death.
[Interviewer] Have you been ever hit by a bullet?
[Prabhakar] I was slightly injured by shrapnel, not wounded by a bullet. [passage omitted]
[Interviewer] Have you shot anyone?
[Prabhakar] No. As a commander, I have given orders to shoot.
[Interviewer] Are there complaints against your people's liberation army?
[Prabhakar] Yes. We will look into them.
Source: Rajdhani, Kathmandu, in Nepali 6 Jun 06
Load-Date: June 6, 2006
End of Document"
"547",20031692,"Title: Crooked officials said to cost Asia a fortune.rtf; Date: December 4, 2003 Thursday; Text: Fighting a rising tide of corruption in Asia is crucial to the struggle against poverty, but crooked officials, legal loopholes and public apathy are costing some countries a fortune, an international conference heard here.
One-third of public investment in many Asia-Pacific countries is squandered on corruption, with governments paying between 20 to 100 percent over the top for goods and services due to corrupt procurement practices, delegates were told.
And while suspiciously wealthy public servants in developed Hong Kong are liable to be sacked even without proof of wrongdoing, in countries such as impoverished Vanuatu they are more likely to become untouchable ""big men"".
The depressing facts and figures were presented to representatives from 35 countries attending the Fourth Regional Anti-Corruption Conference for Asia-Pacific, organised by the Asian Development Bank (ADB) and the Organisation for Economic Cooperation and Development (OECD).
The conference, which ends Friday, is reviewing progress made by 21 countries which have endorsed an ADB-OECD ""Anti-Corruption Action Plan"" launched in Manila in 1999, under which they are committed to combating bribery and money laundering and promoting public sector integrity.
A preliminary report and individual presentations show a wide gap between words and deeds and between practices in developed and developing economies.
Singapore requires public officials to declare annually that they are debt-free and they must also report their holdings in investments and properties, their personal assets and shareholdings in closed companies.
Hong Kong holds a public official guilty of an offence if his standard of living is higher than warranted by his official earnings, even without proof of bribery, the report says.
But while many countries have anti-corruption legislation on their books, ""legal loopholes"" exist in some and in others the law is simply ignored.
Vanuatu, for example, is one of the signatories to the anti-corruption action plan, but a background paper presented by the country's president of Transparency International, Marie-Noelle Ferrieux Patterson, says crooked officials escape punishment.
""The frustrating thing in Vanuatu is that we actually do have the laws we require to protect the public from crooked leaders; what we lack is courage in enough people to use them.
""Even among the younger more educated people, many hide behind 'custom', excusing and justifying their timidity by claiming that it is against traditional Melanesian values to criticise 'big men'.""
ADB vice-president Geert van der Linden, however, told the conference that while ""several reports suggest that corruption has worsened in most countries in Asia one of the reasons is that people have become more conscious of and sensitive to corruption.""
""Fighting corruption is no longer just a moral issue,"" he said. ""It has become a major tool in the fight against poverty.""
Studies had shown that corruption can cost up to 17 percent of a country's gross domestic product, ""robbing the population of precious resources that can be used to reduce poverty and promote sustainable development.""
Van der Linden tempered the bad news with good, saying ""a wave of anti-corruption sentiment has swept through Asia and the Pacific, and many governments have responded with resolve.""
He gave as examples a new Philippine law against money laundering, China actively prosecuting senior officials, South Korea approving whistleblower legislation and Nepal's establishment of a National Vigilance Centre.
lb/th
Asia-corruption
Load-Date: December 5, 2003
End of Document"
"6868",2008526,"Title: Tibetans attempt to storm Chinese Embassy in New Delhi.rtf; Date: August 8, 2008 Friday 3:07 PM GMT; Text: Scores of Tibetans tried to storm the Chinese Embassy in New Delhi on Friday as soon as Olympic Games got off in Beijing but their attempt was foiled by Indian police, the Press Trust of India reported.
The report quoted police sources as saying the Tibetans, carrying flags and shouting pro-freedom slogans, came in two buses and rushed towards the embassy at around 5:30 p.m. in a bid to storm it.
It said police used mild force to disperse the protesters, adding that some of them clashed with police and were detained.
In neighboring Nepal, where Tibetans have been staging regular protests against China, over 600 of them were arrested Friday near the Chinese Embassy in Kathmandu, according to reports from the Nepalese capital.
Load-Date: August 9, 2008
End of Document"
"2556",20041570,"Title: Programme smmary of Radio Nepal news 1315 gmt 12 May 04.rtf; Date: May 12, 2004, Wednesday; Text: Programme: Evening News
 Reception: Good
 Duration of Broadcast: 23 minutes
 Headlines
 1. His Majesty King Gyanendra Bir Bikram Shah Dev granted separate audiences to former prime ministers Krishna Prasad Bhattarai, Kirti Nidhi Bista and Marich Man Shrestha today.
 Texting
 2. Life remained affected in most parts of the Kingdom by the general strike called by the five political parties. Except for sporadic incidents, the situation remained normal today, according to the Home Ministry. Three motorcycles and a traffic police vehicle were destroyed in Kathmandu by agitators today. Ten policemen were hurt while trying to stop rioters from throwing stones, says the Ministry. Meanwhile, our correspondents have said that life was directly affected by the general strike in major towns.
Radio Nepal, Kathmandu, in Nepali 1315 gmt 12 May 04
3. Nepal Samata Party organised a motorcycle rally in the capital today opposing the bandh saying that it understood the people's plight by the repeated bandhs and that it was respecting their feelings by organising the rally.
 4. Nepal Rastra Bank has issued a notice refuting news items alleging that the bank had closed operations yesterday and today affecting the financial transaction of the commercial banks and finance companies. The Bank said that the deposits and disbursements continued normally.
 5.  Fifteen Maoists were killed in a clash between armed Maoists and an Armed Police Force contingent today morning in Deurali of Bhojpur.
 A woman Maoist has been killed during a search by the security forces following the bus attack on Mainapokhari by Maoists.
 Meanwhile, the army has launched an intensive air and ground search for Maoists after yesterday's clash in Jabang Khola of Dhading. Sixteen Maoists corpses have been recovered from that clash so far, according to our correspondent.
 In another development, two Maoists died in a clash in Tetariya of Morang in a clash between Maoists and local residents last night, according to Biratnagar police.
 Excerpting
 6. Mobile service camps were organized in Faparbari and Palungtar of Makwanpur and on Baisakh 28 and 29 10 and 11 May . Over 2,400 people were distributed free medicine in the camps.
 Break for Advertisement
 7.  A small piece of this news item does not come on air, probably due to technical problem at Radio Nepal, but it appears that the item is about an individual speaking against the agitation of the five parties. The portion that did come on air follows He said that the agitation is motivated by selfish grab for power.  Tape of the individual saying that had it not been for selfish reasons of some individuals of the Nepali Congress and the UML Communist Party of Nepal-UML, they would have taken the commitment of the King to uphold multiparty democracy seriously. The leaders do not appear to be trusting each other to have separate audiences with the King.
 8. A woman and a girl have died due to cholera in Tuli near Martadi of Bajura. The epidemic had started on Baisakh 24 6 May , according to our correspondent. A medical team has already been dispatched to the area.
 Second Break for Advertisement
 International News
 Weather
 Repeat of News summary
Load-Date: May 12, 2004
End of Document"
"491",2003346,"Title: BBC Monitoring News Prospects for Tuesday 21 October 2003.rtf; Date: October 21, 2003, Tuesday; Text: Main stories at 0100 gmt
 IRAN: British, French and German foreign ministers visit in attempt to defuse crisis over Tehran's nuclear programme
 Middle East: Watching developments after Israel launches series of air strikes in Gaza Strip
 Asia-Pacific
 CHINA: Canadian Prime Minister Jean Chretien visits (-24) (Chinese news agency Xinhua)
 CHINA: Joint naval exercises between Pakistan and China begin in deep-sea waters off the Shanghai coast; this is China's first ever naval exercise with any foreign country; the exercise will involve frontline warships, maritime aircraft and helicopters (Pakistani PTV World television)
 CHINA: China's National Space Administration expected to launch Chinese-Brazilian Earth resources satellite either today or tomorrow from the Taiyuan Satellite Launch Centre in north China's Shanxi Province (Xinhua)
 BHUTAN: Nepal and Bhutan hold 15th round of foreign minister-level talks on the issue of Bhutanese refugees in Nepal and their repatriation; the meeting has been twice postponed (-23) (Nepalese Kantipuronline.com web site)
 SOUTH KOREA: Families of UN troops killed during Korean war make six-day visit to pay tribute to war dead (South Korean news agency Yonhap)
 INDIA: Mauritius Prime Minister Paul Berenger continues visit (-23) (Le Mauricien web site)
 THAILAND: Second day of two-day Asia Pacific Economic Cooperation (APEC) summit in Bangkok; USA's Bush visiting as part of tour of southeast Asia; anti-terror measures expected to be among issues on agenda (regional sources)
 THAILAND: Russian President Vladimir Putin, attending APEC meeting, begins two-day state visit to Thailand for talks with Prime Minister Thaksin Shinawatral; agreements expected to be signed on cooperation in defence, humanitarian and economic fields.
Multimedia daily prospects from BBC Monitoring in English 0200 gmt 21 October 03Putin meets the King on Wednesday (Itar-Tass)
 INDIA: Serbia-Montenegro Foreign Minister Goran Svilanovic visits at head of business delegation (-22); due to travel on to Indonesia (Serbian news agency FoNet)
 CHINA: Sixth Beijing International Tourism Festival continues, aimed at reviving the travel industry after SARS epidemic continues (-25) (Chinese news agency Xinhua)
 Former Soviet Union
 KYRGYZSTAN: Turkish Prime Minister Recep Tayyip Erdogan visits, scheduled to meet Prime Minister Nikolay Tanayev and hold joint news conference; also to meet President Askar Akayev (22), other top officials, to discuss political and economic relations. Moves on to Tajikistan on 23rd (Kyrgyz AKIpress news agency)
 RUSSIA: Finnish Defence Minister Seppo Kaeaeriaeinen visits (-22); due to hold talks on European security with counterpart Sergey Ivanov (Russian news agency Interfax)
 RUSSIA: IMF mission continues visit to assess the country's economic policy, transparency of its financial system (-23) (Russian news agency ITAR-TASS)
 ARMENIA: OSCE chairman Jaap de Hoop Scheffer arrives on a brief visit for talks with President Robert Kocharian, Foreign Minister Vartan Oskanian on the Armenian-Azerbaijani conflict in the Armenian exclave of Nagorny Karabakh, in Azerbaijan (Russian news agency ITAR-TASS)
 Europe
 ROMANIA: Italian President Carlo Azeglio Ciampi visits (-23) (Romanian news agency Rompres)
 KOSOVO: OSCE Kosovo Mission conference on combating human trafficking continues in Pristina; governmental institutions and NGOs attending (-22) (OSCE press release)
 HUNGARY: Serbian Premier Zoran Zivkovic due in for talks with counterpart Peter Medgyessy (Tanjug)
 SLOVAKIA: Estonian Foreign Minister Kristiina Ojuland visiting (Slovak news agency TASR)
 BELGIUM: NATO-organized symposium on anti-terrorism measures held in Ostend (-21) (NATO press release)
 POLAND: Kuwaiti Foreign Minister Muhammad al-Sabah visits (-21) (Polish news agency PAP)
 PORTUGAL: Former US President Bill Clinton meets President Jorge Sampaio, Prime Minister Jose Manuel Durao Barroso and Lisbon Mayor Santana Lopes; also to make a speech on the current international political and economic conditions at a conference in Lisbon (Portuguese web site Publico)
 Middle East
 IRAN: Pakistani Prime Minister Mir Zafarullah Khan Jamali visits (-23) for talks with President Mohammad Khatami. Also to meet Ayatollah Ali Khamene'i (22), lay wreath at mausoleum of Imam Khomeini, meet Chairman of Expediency Council Akbar Hashemi Rafasanjani, see members of Pakistani community in Tehran (Iranian news agency IRNA; Pakistani news agency APP)
 EGYPT: Leader of Patriotic Union of Kurdistan, Jalal Talabani, visits; due to hold talks with Egyptian Foreign Minister Ahmad Mahir; also expected to meet Arab League Secretary-General Amr Musa (Egyptian news agency Mena)
 OMAN: Chinese Politburo member Wu Guanzheng visits Oman, Cyprus and Syria (-31) (Chinese news agency Xinhua)
 QATAR: South African Foreign Affairs Minister Nkosazana Dlamini Zuma rounds off visit aimed at strengthening bilateral relations (South African news a"
"6452",20073197,"Title: Nepal press selection list on 17 October 07.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: October 17, 2007 Wednesday
KANTIPUR
1. Finance Minister Ram Sharan Mahat says Nepal will ask World Bank to provide 17.5bn rupees to help in post-conflict reconstruction; he made the remarks before leaving for Washington yesterday to participate in annual general meeting of International Monetary Fund and World Bank group. (p 1) [processing]
2. Nepalese Army initiates action against two soldiers for their alleged involvement in kidnapping incident in Kathmandu. (p 2) [processing]
3. Police arrest two Maoist workers in Birgunj town in south-central Nepal on suspicion of their involvement in abduction of journalist Birendra Sah. (p 3) [processing]
ANNAPURNA POST
1. Chairman of southern Nepal protest group Madhesi People's Rights Forum, Upendra Yadav, says current government and parliament should be scrapped since they have lost legitimacy and new caretaker government should be formed to conduct election. (p 7) [processing]
NEPAL SAMACHARPATRA
1. Indian Ambassador to Nepal Shiv Shankar Mukherjee and Norwegian Ambassador to Nepal Tore Toreng met Chief Election Commissioner Bhoj Raj Pokharel yesterday and discussed situation following postponement of polls. (p 1)
RAJDHANI
1. As consensus among the seven parties over Maoist demands for proclaiming republic and change in the voting system becomes more remote, party leaders suggest parliamentary voting on the Maoist demands. (p 1) [processing]
JANA ASTHA [weekly]
1. It has been learnt that the Indian prime minister's special envoy, Shyam Saran sought permission from Prime Minister Girija Prasad Koirala during his visit here last week, to set up an Indian army intelligence unit in Nepal; the weekly says the Indian official argued that the United States has been gathering intelligence in the southern plains through the UN Mission in Nepal. (p 1) [processing]
THE KATHMANDU POST
1. After failing to reach consensus on Maoist demands for proclaimtion of republic and altering the voting system, the seven-party leaders postponed parliament's special session for 12 days; the session will resume on 29 October. (p 1)
2. The United States provides 6.8m dollars to UN World Food Programme to support peace process and provide food aid and livelihood support to conflict-hit people in Nepal. (p 1) [see ]
3. Maoists in Ilam district in eastern Nepal increase extortions saying they need money to fund ""people's movement""; civil servants and teachers comprise majority of victims. (p 2) [see ]
4. On occasion of International Food Day yesterday, National Human Rights Commission urged government to ensure people's right to food. (p 2) [[see ]
5. France-based Reporters Sans Frontiers says return of democracy has revived basic freedoms in Nepal but ethnic violence in southern plains has exposed journalists to new dangers. (p 2) [[see ]
THE HIMALAYAN TIMES
1. Election Commission says it has spent 515m rupees in preparation for now-postponed constituent assembly election. (p 1) [see ]]
Sources: As listed
Load-Date: October 17, 2007
End of Document"
"2663",20041262,"Title: Nepal press selection list for 31 Dec 04.rtf; Date: December 31, 2004, Friday; Text: KANTIPUR
 1. The Royal hunting resort is under investigation for alleged irregularities. (p 1) will process
 2. In an article, Navararaj Subedi, former legislator, said that the ruling Communist Party of Nepal (Unified Marxist-Leninist) is caught between ideology and real life practice. (p 6)
 NEPAL SAMACHARPATRA
 1. News analysis: Although the king opposes it, constituent assembly is the best available option. (p 1) will process
Nepal press selection list compiled by BBC Monitoring, in English 31 Dec 04
2. India to give modern weapons to Nepal's security forces to tackle the Maoist insurgency. (p 2) will process
 RAJDHANI
 1. Editorial on rebel-imposed blockades and their repercussions. (p 6) will process
 2. The Council of Ministers turn down three proposals forwarded by Home Minister Purna Bahadur Khadka in the wake of controversies surrounding financial irregularities. (p 1) will process
 GORKHAPATRA
 1. Prime Minister Sher Bahadur Deuba said Maoists are trying to disrupt ethnic harmony in Nepal. (p 1) will process
 2. The forthcoming 13th SAARC Summit has been postponed, considering the devastation caused by an undersea quake in three member-states. Consultations are on to fix fresh a date. (p 1) will process
 3. Editorial lashes out at the rebels for imposing blockades. (p 4) will process
 ANNAPURNA POST
 1.Twenty-two Maoist militias were killed in a clash between the Unified Command forces and the rebels in Kailali, southern far-west Nepal, yesterday. (p 1) will process
 THE RISING NEPAL
1. The Central Working Committee meeting of the ruling Nepali Congress (Democratic) has failed to agree on different issues even on its fourth day. (p 1) see  
 2. Nepal Tourism Board has said that it needs more funds to increase its efficiency in attracting more tourists into the country. In 2004, the tourist arrival has increased by 10 per cent. The year 2003 had seen a growth of 23 per cent as compared to that of 2002. (p 1) see web site
 3. Leaders of different political parties have expressed written commitments to the campaign ""Children as Peace Zone."" (p 7) see web site
 4. RSS: President of the Nepali Congress Girija Prasad Koirala expressed confidence that reinstatement of parliament would bring all political forces to a consensus in solving the country's problems. (p 7) see web site
Load-Date: January 4, 2005
End of Document"
"2628",20041909,"Title: Nepal Maoists free 98 abductees.rtf; Date: October 10, 2004, Sunday; Text: Text of report by Nepalese Kantipuronline.com web site on 10 October
 Kathmandu, 9 October: Maoists have freed 98 cadres of People' Front Nepal (PFN) abducted from the western part of Nepal on Friday 8 October . The Maoists have, however, not released central leader of PFN Jeevan Rana and district-level cadre Gopiram Thapa.
 The PFN cadres had been abducted while they were participating in a programme organized to expose the Maoists at Bhurtung VDC village development committee area in the district Gulmi on Tuesday, reported our correspondent.
Kantipuronline.com web site, Kathmandu, in English 10 Oct 04
Load-Date: October 10, 2004
End of Document"
"5773",20071739,"Title: Nepal press selection list 11 Feb 07.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: February 11, 2007 Sunday
THE KATHMANDU POST
1. Around 23 kilos of gold, cash and other valuables which Maoists claimed to have buried at Bageshal Community Forest area of Mahadevpuri some three years ago had been stolen mysteriously. (p 1) [see ekantipur.com]
2. With completion of registration of Maoist combatants and storage of their arms in two cantonment sites in Surkhet and Kailali Districts on Friday, the United Nations arms monitors, assisted by the Gurkha Interim Task Force (ITF) - has completed the task in five of the seven cantonment sites. (P 1) [see website]
3. Protesting that they were not included in the process of voters' list collection, Maoists seized all voters' list documents from Salyantar village of Dhading District on Friday. (P 1) [see website]
4. Maoist cadres on Friday night took captive a Nepal Army (NA) officer and later handed him over to police after the latter was involved in a scuffle with a hotel owner at Jawalakhel. (P 1) [see website]
5. Deputy Prime Minister Amik Sherchan said on Saturday that government had already started action against the guilty of the April democratic movement. (P 1) [see website]
6. Asia-Pacific level meeting of the Socialist International (SI) kicked off in Kathmandu on Saturday, with a slogan to spread principles of a liberal democracy with social, economic and political justice. (P 2) [see website]
7. The two-day SAARC editors' conference, which concluded here Saturday, urged the governments of the region to allow freer movement of journalists through the issuing of multiple entry, long-term visas and dismantling of all border barriers to enable easy exchange of news information. (P 3) [see website]
8. A man declared dead by the Maoists three months ago, has taken up the command of the Janatantrik Terai Mukti Morcha (JTMM) and training the his cadres. (P 3) [see website]
9. The Terai region, which saw violent protests for over three weeks, remained peaceful with the withdrawal of their agitation by various Madheshi organizations, including the Madheshi People's Righs Forum. (P 3) [see website]
THE RISING NEPAL
1. Addressing the opening of the Asia Pacific meet of the Socialist International, Prime Minister Koirala said democracy is more than a system of governance as it is increasingly perceived as a way of life. (P 1) [see gorkhapatra.org.np]
2. Deputy Speaker Chitra Lekha Yadav says the people of the Terai plains had to undertake another movement as the eight political parties refused to acknowledge the reality of the country. (P 1) [see website]
3. A team of Chinese journalists associated the People's Daily newspaper completed the visit of Nepal. (P 1) [see website]
4. Nepali Congress party leader Lila Koirala on Saturday said the Terai movement was the right movement but infiltrators, regressive forces and criminals used it to fulfil their vested interests. (P 1) [see website]
5. More than 40 families displaced during the recent Terai unrest Saturday blockaded the road demanding that the government compensate the losses caused by the cadres of Madhesi Janaadhikar Forum. (P 1) [see website]
6. Leader of the Communist Party of Nepal (Maoist) Ram Bahadur Thapa (Badal) says an interim republican government should be formed before the constituent assembly elections. (P 1) [see website]
7. Editorial argues that government action against the erring ministers and other officials of the past royal government is necessary to pre-empt the foul steps they could take to obstruct the peace process and spread anarchy in the country. (P 4) [see website]
RAJDHANI
1. The government has endorsed the use of uniform format of Braille script for the blind people in the country. (P 1)
2. The federation of the indigenous tribal people has agreed to sit at the negotiation table with the government to discuss demands to ensure the rights of the minorities. (P 1) [will process]
3. Minister for Culture, Tourism and Civil Aviation Pradeep Gyawali says the government would give any concession to the people who were involved in corruption during the royal government. (P 8) [will process]
NEPAL SAMACHARPATRA
1. Maoists attacked a meeting held by pro-royalist Rashtriya Prajatantra Party in west Nepal injuring 20 party workers. (P 1)
2. A legislator representing Maoist party has sought unity against the conspiracy of disrupting the election of the constituent assembly. (P 5) [will process]
KANTIPUR
1. The bilateral issues between Nepal and India, which are important due to geographical and political proximity, have remained in shadow due to low priority accorded to them. (P 1) [will process]
2. Members of parliament from the Terai region have demanded a high level inquiry into the losses of the recent rioting in the Terai region. (P 3)
3. Finance Minister Dr Ram Saran Mahat says the government will not invest in large hydropower projects. (P 3)
4. Thirteen injured when clashes broke out between the Maoist workers and the villagers in Baitadi Distri"
